2 2.96e-06
4 3.28e-06
8 4.446e-06
16 9.168e-06
32 1.3889e-05
64 8.236e-06
128 1.1655e-05
256 2.125e-05
512 4.2296e-05
1024 8.8612e-05
2048 0.000173497
4096 0.000336413
8192 0.00101873
16384 0.00144938
32768 0.00306262
