2 3.6e-07
4 4.77e-07
8 9.32e-07
16 9.21e-07
32 1.676e-06
64 5.503e-06
128 1.9124e-05
256 7.3201e-05
512 0.000288738
1024 0.00113721
2048 0.00459811
4096 0.0181038
8192 0.0696056
16384 0.277362
32768 1.10943
