10000 0.000691595
20000 0.00141176
30000 0.00281122
40000 0.00290633
50000 0.00324911
60000 0.00410635
70000 0.00511621
80000 0.00610916
90000 0.00616784
100000 0.00692442
110000 0.00792648
120000 0.00879359
130000 0.00964926
140000 0.0107798
150000 0.011843
160000 0.0128187
170000 0.0139534
180000 0.0129394
190000 0.0138907
200000 0.0146568
210000 0.0157943
220000 0.0166482
230000 0.0177308
240000 0.0184724
250000 0.0195643
